RAJ2000,DEJ2000,cst,type
358.570719,48.6955833,CAS,I
357.556916,48.6950035,CAS,I
356.543283,48.6942101,CAS,I
355.529536,48.6932030,CAS,I
355.276079,48.6929169,CAS,O
355.273361,49.6929131,CAS,I
355.270557,50.6929131,CAS,O
354.255952,50.6916351,CAS,I
353.241262,50.6901436,CAS,I
352.226601,50.6884384,CAS,I
351.465682,50.6870193,CAS,O
351.460734,51.6870155,CAS,I
351.455554,52.6870079,CAS,I
351.452894,53.1870041,CAS,O
184.381614,-35.6947556,CEN,I
183.373074,-35.6954079,CEN,I
182.364363,-35.6958466,CEN,I
181.355667,-35.6960716,CEN,I
180.347114,-35.6960831,CEN,I
179.338417,-35.6958771,CEN,I
178.329720,-35.6954613,CEN,I
177.321166,-35.6948318,CEN,I
176.312471,-35.6939888,CEN,I
175.303803,-35.6929283,CEN,I
174.295306,-35.6916618,CEN,I
173.286667,-35.6901779,CEN,I
172.278042,-35.6884842,CEN,I
171.269602,-35.6865768,CEN,I
170.261036,-35.6844597,CEN,I
169.252496,-35.6821327,CEN,I
168.244143,-35.6795959,CEN,I
167.235675,-35.6768494,CEN,I
166.479363,-35.6746559,CEN,O
166.474800,-36.6746483,CEN,I
166.470108,-37.6746407,CEN,I
166.465274,-38.6746330,CEN,I
166.460324,-39.6746292,CEN,I
166.456504,-40.4246216,CEN,O
166.451283,-41.4246140,CEN,I
166.445904,-42.4246025,CEN,I
166.440339,-43.4245987,CEN,I
166.434603,-44.4245911,CEN,I
166.428652,-45.4245796,CEN,I
166.422486,-46.4245720,CEN,I
166.416106,-47.4245605,CEN,I
166.409469,-48.4245491,CEN,I
166.402560,-49.4245415,CEN,I
166.395364,-50.4245300,CEN,I
166.387867,-51.4245186,CEN,I
166.380029,-52.4245071,CEN,I
166.371832,-53.4244919,CEN,I
166.363234,-54.4244804,CEN,I
166.354207,-55.4244690,CEN,I
166.344709,-56.4244537,CEN,I
166.337256,-57.1744423,CEN,O
167.355509,-57.1773720,CEN,I
168.373704,-57.1800919,CEN,I
169.392114,-57.1826019,CEN,I
170.155921,-57.1843452,CEN,O
170.148210,-58.1843376,CEN,I
170.140056,-59.1843300,CEN,I
170.131402,-60.1843147,CEN,I
170.122204,-61.1843071,CEN,I
170.112405,-62.1842957,CEN,I
170.101949,-63.1842842,CEN,I
170.090733,-64.1842728,CEN,I
170.084811,-64.6842651,CEN,O
171.110071,-64.6864166,CEN,I
172.135248,-64.6883545,CEN,I
173.160652,-64.6900787,CEN,I
174.186116,-64.6915817,CEN,I
175.211491,-64.6928787,CEN,I
176.237054,-64.6939545,CEN,I
177.262674,-64.6948090,CEN,I
178.288164,-64.6954498,CEN,I
179.057364,-64.6957855,CEN,O
179.059267,-63.6957893,CEN,I
179.061041,-62.6957893,CEN,I
179.062686,-61.6957932,CEN,I
179.064244,-60.6957932,CEN,I
179.065704,-59.6957932,CEN,I
179.067078,-58.6957893,CEN,I
179.068380,-57.6957932,CEN,I
179.069610,-56.6957932,CEN,I
179.070768,-55.6957932,CEN,O
180.088548,-55.6960487,CEN,I
181.106329,-55.6960945,CEN,I
182.123952,-55.6959190,CEN,I
183.141732,-55.6955338,CEN,I
184.159499,-55.6949272,CEN,I
185.177077,-55.6941071,CEN,I
186.194802,-55.6930733,CEN,I
187.212496,-55.6918259,CEN,I
188.229990,-55.6903610,CEN,I
189.247599,-55.6886826,CEN,I
190.265164,-55.6867905,CEN,I
191.282516,-55.6846886,CEN,I
192.299967,-55.6823730,CEN,I
193.317346,-55.6798439,CEN,I
194.334511,-55.6771049,CEN,O
194.343524,-56.6770935,CEN,I
194.353051,-57.6770821,CEN,I
194.363094,-58.6770668,CEN,I
194.373750,-59.6770515,CEN,I
194.385051,-60.6770363,CEN,I
194.397082,-61.6770210,CEN,I
194.409914,-62.6769981,CEN,I
194.423647,-63.6769791,CEN,I
194.438381,-64.6769638,CEN,O
195.463257,-64.6739883,CEN,I
196.488003,-64.6708069,CEN,I
197.512464,-64.6674194,CEN,I
198.536954,-64.6638260,CEN,I
199.561314,-64.6600189,CEN,I
200.585346,-64.6560135,CEN,I
201.609378,-64.6517944,CEN,I
202.633252,-64.6473770,CEN,I
203.656784,-64.6427612,CEN,I
204.680286,-64.6379395,CEN,O
205.703602,-64.6329269,CEN,I
206.726561,-64.6277084,CEN,I
207.749476,-64.6222992,CEN,I
208.772178,-64.6166992,CEN,I
209.794507,-64.6109085,CEN,I
210.816750,-64.6049194,CEN,I
211.838779,-64.5987473,CEN,I
212.860409,-64.5923920,CEN,I
213.881936,-64.5858536,CEN,I
214.903207,-64.5791321,CEN,I
215.924062,-64.5722351,CEN,I
216.944804,-64.5651550,CEN,I
217.965274,-64.5578995,CEN,I
218.985300,-64.5504761,CEN,I
220.005198,-64.5428848,CEN,I
220.514974,-64.5390244,CEN,O
220.475235,-63.5391693,CEN,I
220.438185,-62.5393105,CEN,I
220.403538,-61.5394478,CEN,I
220.371064,-60.5395699,CEN,I
220.340538,-59.5396843,CEN,I
220.311756,-58.5397949,CEN,I
220.284591,-57.5399017,CEN,I
220.258856,-56.5399971,CEN,I
220.234466,-55.5400887,CEN,O
219.220863,-55.5477219,CEN,I
218.206916,-55.5551872,CEN,I
217.192755,-55.5624809,CEN,I
216.178579,-55.5696030,CEN,I
215.164061,-55.5765495,CEN,I
214.656816,-55.5799522,CEN,O
214.636459,-54.5800247,CEN,I
214.617076,-53.5800858,CEN,I
214.598580,-52.5801468,CEN,I
214.580926,-51.5802078,CEN,I
214.564019,-50.5802650,CEN,I
214.547824,-49.5803185,CEN,I
214.532276,-48.5803719,CEN,I
214.517326,-47.5804214,CEN,I
214.502936,-46.5804672,CEN,I
214.489074,-45.5805168,CEN,I
214.475699,-44.5805588,CEN,I
214.462767,-43.5806007,CEN,I
214.450264,-42.5806465,CEN,O
215.459317,-42.5738258,CEN,I
216.468429,-42.5668297,CEN,I
217.477411,-42.5596581,CEN,I
218.486122,-42.5523148,CEN,I
219.494862,-42.5448036,CEN,I
220.503474,-42.5371246,CEN,I
221.511811,-42.5292854,CEN,I
222.520166,-42.5212784,CEN,I
223.528404,-42.5131149,CEN,I
224.536342,-42.5047951,CEN,I
225.544296,-42.4963188,CEN,I
225.796279,-42.4941750,CEN,O
225.780859,-41.4942398,CEN,I
225.765896,-40.4943008,CEN,I
225.751376,-39.4943657,CEN,I
225.737257,-38.4944229,CEN,I
225.723539,-37.4944801,CEN,I
225.710178,-36.4945412,CEN,I
225.697146,-35.4945946,CEN,I
225.684457,-34.4946480,CEN,I
225.672054,-33.4947014,CEN,I
225.659939,-32.4947548,CEN,I
225.648079,-31.4948025,CEN,I
225.636477,-30.4948540,CEN,I
225.630769,-29.9948788,CEN,O
224.625779,-30.0033684,CEN,I
223.620701,-30.0117035,CEN,I
222.615681,-30.0198822,CEN,I
221.610432,-30.0279026,CEN,I
220.605111,-30.0357628,CEN,I
219.599849,-30.0434570,CEN,I
218.594355,-30.0509853,CEN,I
217.588792,-30.0583458,CEN,I
216.583299,-30.0655365,CEN,I
215.577579,-30.0725536,CEN,I
214.571786,-30.0793953,CEN,I
213.566066,-30.0860577,CEN,I
212.560143,-30.0925446,CEN,I
211.554150,-30.0988483,CEN,I
210.548229,-30.1049671,CEN,I
209.542107,-30.1109028,CEN,I
208.535928,-30.1166515,CEN,I
207.529836,-30.1222095,CEN,I
206.523543,-30.1275787,CEN,I
205.517191,-30.1327553,CEN,I
204.510927,-30.1377373,CEN,I
203.504476,-30.1425247,CEN,I
202.497969,-30.1471157,CEN,I
201.491547,-30.1515083,CEN,I
200.484952,-30.1557007,CEN,I
199.478302,-30.1596928,CEN,I
198.471765,-30.1634808,CEN,I
197.465043,-30.1670685,CEN,I
196.458292,-30.1704502,CEN,I
195.451656,-30.1736240,CEN,I
194.444819,-30.1765938,CEN,I
193.437967,-30.1793575,CEN,I
192.431246,-30.1819096,CEN,I
191.424336,-30.1842556,CEN,I
190.417399,-30.1863899,CEN,I
190.417399,-30.1863899,CEN,O
190.420117,-31.1863880,CEN,I
190.422907,-32.1863823,CEN,I
190.425753,-33.1863823,CEN,I
190.427199,-33.6863785,CEN,O
189.419374,-33.6883049,CEN,I
188.411379,-33.6900215,CEN,I
187.403355,-33.6915245,CEN,I
186.395489,-33.6928139,CEN,I
185.387434,-33.6938934,CEN,O
185.388851,-34.6938896,CEN,I
185.390296,-35.6938896,CEN,O
307.703877,59.9225883,CEP,I
306.691446,59.9128075,CEP,I
305.679474,59.9029045,CEP,I
304.667673,59.8928757,CEP,I
303.656187,59.8827286,CEP,I
302.645159,59.8724670,CEP,I
301.634302,59.8620911,CEP,I
300.623731,59.8516045,CEP,I
300.573262,59.8510780,CEP,O
300.530634,60.8508568,CEP,I
300.485201,61.8506203,CEP,O
301.496601,61.8611221,CEP,I
302.508229,61.8715096,CEP,I
303.520317,61.8817902,CEP,I
304.532748,61.8919525,CEP,I
305.545349,61.9019966,CEP,I
306.558466,61.9119186,CEP,I
306.811867,61.9143791,CEP,O
306.766634,62.9141617,CEP,I
306.718197,63.9139290,CEP,I
306.666183,64.9136734,CEP,I
306.610164,65.9133987,CEP,I
306.549569,66.9131088,CEP,I
306.517381,67.4129562,CEP,O
307.534446,67.4227524,CEP,I
308.552112,67.4324265,CEP,I
309.570207,67.4419632,CEP,I
310.334014,67.4490280,CEP,O
310.268727,68.4487228,CEP,I
310.197401,69.4484024,CEP,I
310.119123,70.4480362,CEP,I
310.032779,71.4476471,CEP,I
309.936933,72.4472046,CEP,I
309.829902,73.4467163,CEP,I
309.709539,74.4461517,CEP,I
309.573041,75.4455261,CEP,O
308.544102,75.4359894,CEP,I
307.515851,75.4263153,CEP,I
306.488429,75.4165115,CEP,I
305.461549,75.4065781,CEP,I
304.435416,75.3965225,CEP,I
303.410111,75.3863525,CEP,I
302.385406,75.3760605,CEP,I
301.873398,75.3708725,CEP,O
301.702796,76.3700027,CEP,I
301.505757,77.3690033,CEP,I
301.275444,78.3678360,CEP,I
301.002531,79.3664551,CEP,I
300.673800,80.3647766,CEP,O
301.709805,80.3752518,CEP,I
302.747182,80.3856201,CEP,I
303.785677,80.3958740,CEP,I
304.825144,80.4059982,CEP,I
305.865899,80.4160080,CEP,I
306.907769,80.4258881,CEP,I
307.950582,80.4356384,CEP,I
308.994656,80.4452515,CEP,I
310.039788,80.4547348,CEP,I
311.085862,80.4640732,CEP,I
312.133111,80.4732666,CEP,I
313.181419,80.4823151,CEP,I
313.705874,80.4867859,CEP,O
313.359776,81.4853210,CEP,I
312.922497,82.4834671,CEP,I
312.352209,83.4810486,CEP,I
311.576986,84.4777603,CEP,I
310.461846,85.4730225,CEP,I
308.720970,86.4656219,CEP,O
308.331356,86.6306305,CEP,O
309.458827,86.6401901,CEP,I
310.589704,86.6495972,CEP,I
311.724243,86.6588593,CEP,I
312.862301,86.6679611,CEP,I
314.003649,86.6768951,CEP,I
315.148574,86.6856689,CEP,I
316.296873,86.6942749,CEP,I
317.448349,86.7026978,CEP,I
318.603315,86.7109528,CEP,I
319.761543,86.7190170,CEP,I
320.922804,86.7269058,CEP,I
322.087383,86.7345963,CEP,I
323.255052,86.7420959,CEP,I
324.425583,86.7494049,CEP,I
325.599289,86.7565079,CEP,I
326.775885,86.7634048,CEP,I
327.955170,86.7701035,CEP,I
329.137401,86.7765884,CEP,I
330.322323,86.7828522,CEP,I
331.509734,86.7889099,CEP,I
332.699834,86.7947388,CEP,I
333.892422,86.8003540,CEP,I
335.087186,86.8057404,CEP,I
336.284437,86.8108902,CEP,I
337.483893,86.8158188,CEP,I
338.685292,86.8205109,CEP,I
339.888897,86.8249664,CEP,I
341.094417,86.8291855,CEP,I
342.301541,86.8331604,CEP,I
343.510666,86.8368912,CEP,O
342.081042,87.8347626,CEP,I
339.260988,88.6638870,CEP,O
340.748719,88.6681976,CEP,I
342.242403,88.6722107,CEP,I
343.742122,88.6759262,CEP,I
345.247249,88.6793442,CEP,I
346.757126,88.6824417,CEP,I
348.271752,88.6852341,CEP,I
349.790467,88.6877136,CEP,I
351.312532,88.6898727,CEP,I
352.837972,88.6917191,CEP,I
354.366045,88.6932373,CEP,I
355.896063,88.6944427,CEP,I
357.427912,88.6953201,CEP,I
358.960905,88.6958694,CEP,I
0.494321,88.6960983,CEP,I
2.028036,88.6959991,CEP,I
2.028021,88.6959991,CEP,I
3.561326,88.6955795,CEP,I
5.093474,88.6948318,CEP,I
6.624416,88.6937561,CEP,I
8.153414,88.6923676,CEP,I
9.679739,88.6906509,CEP,I
11.203356,88.6886139,CEP,I
12.723556,88.6862640,CEP,I
14.239639,88.6835938,CEP,I
15.751602,88.6806183,CEP,I
17.258764,88.6773300,CEP,I
18.760476,88.6737366,CEP,I
20.256774,88.6698380,CEP,I
21.747026,88.6656418,CEP,I
23.230632,88.6611557,CEP,I
26.177580,88.6513062,CEP,I
27.639811,88.6459579,CEP,I
29.094496,88.6403351,CEP,I
30.541131,88.6344452,CEP,I
31.979231,88.6282883,CEP,I
33.408984,88.6218643,CEP,I
34.829947,88.6151962,CEP,I
36.241701,88.6082687,CEP,I
37.644481,88.6011047,CEP,I
39.037911,88.5937042,CEP,I
40.421629,88.5860672,CEP,I
41.795926,88.5782089,CEP,I
43.160474,88.5701294,CEP,I
44.514978,88.5618439,CEP,I
45.859773,88.5533447,CEP,I
47.194576,88.5446472,CEP,I
48.519154,88.5357513,CEP,I
49.833873,88.5266724,CEP,I
51.138507,88.5174026,CEP,I
52.432859,88.5079651,CEP,I
53.717332,88.4983597,CEP,I
54.991740,88.4885864,CEP,I
56.255929,88.4786530,CEP,I
57.510327,88.4685745,CEP,I
58.754779,88.4583435,CEP,I
59.989171,88.4479828,CEP,I
61.213947,88.4374771,CEP,I
62.428980,88.4268494,CEP,I
63.634179,88.4160995,CEP,I
64.830007,88.4052353,CEP,I
66.016366,88.3942566,CEP,I
67.193191,88.3831787,CEP,I
68.360932,88.3719940,CEP,I
69.519525,88.3607178,CEP,I
70.668912,88.3493576,CEP,I
71.809566,88.3379059,CEP,I
72.941422,88.3263855,CEP,I
74.064438,88.3147812,CEP,I
75.179079,88.3031158,CEP,I
76.285308,88.2913818,CEP,I
77.383081,88.2795944,CEP,I
78.472867,88.2677536,CEP,I
79.554619,88.2558594,CEP,I
80.628333,88.2439194,CEP,I
81.694436,88.2319412,CEP,I
82.752907,88.2199326,CEP,I
83.803732,88.2078857,CEP,I
84.847347,88.1958160,CEP,I
85.883739,88.1837234,CEP,I
86.912877,88.1716080,CEP,I
87.935193,88.1594849,CEP,I
88.950671,88.1473389,CEP,I
89.959287,88.1352005,CEP,I
90.961469,88.1230469,CEP,I
91.957197,88.1109009,CEP,I
92.946453,88.0987549,CEP,I
93.929637,88.0866241,CEP,I
94.906740,88.0744934,CEP,I
95.877729,88.0623856,CEP,I
96.843016,88.0502930,CEP,I
97.802581,88.0382233,CEP,I
98.756389,88.0261765,CEP,I
99.704839,88.0141602,CEP,I
100.647904,88.0021744,CEP,I
101.585554,87.9902191,CEP,I
102.518176,87.9783096,CEP,I
103.445742,87.9664307,CEP,I
104.368222,87.9545975,CEP,I
105.285989,87.9428101,CEP,I
106.198998,87.9310760,CEP,I
107.107229,87.9193878,CEP,I
108.011047,87.9077530,CEP,I
108.910410,87.8961792,CEP,I
109.805281,87.8846588,CEP,I
110.696032,87.8732071,CEP,I
111.582599,87.8618164,CEP,I
112.464960,87.8504868,CEP,I
113.343451,87.8392334,CEP,I
114.218037,87.8280487,CEP,I
115.088669,87.8169403,CEP,I
115.955694,87.8059006,CEP,I
116.819058,87.7949448,CEP,I
117.678716,87.7840652,CEP,I
118.534999,87.7732697,CEP,I
119.387869,87.7625580,CEP,I
120.237264,87.7519379,CEP,I
121.083513,87.7414017,CEP,I
121.926555,87.7309570,CEP,I
122.766351,87.7206039,CEP,I
123.603214,87.7103424,CEP,I
124.437089,87.7001801,CEP,I
125.267916,87.6901169,CEP,I
126.096024,87.6801453,CEP,I
126.921330,87.6702805,CEP,I
127.743787,87.6605225,CEP,I
128.563699,87.6508636,CEP,I
129.381007,87.6413116,CEP,I
130.195656,87.6318665,CEP,I
131.007957,87.6225357,CEP,I
131.817813,87.6133118,CEP,I
132.625179,87.6042023,CEP,I
133.430371,87.5952072,CEP,I
134.233304,87.5863266,CEP,I
135.033903,87.5775604,CEP,I
135.832471,87.5689163,CEP,O
131.692056,86.5907669,CEP,I
130.402751,86.0975418,CEP,O
128.604899,85.1069717,CEP,I
127.953615,84.6103745,CEP,O
127.030664,84.6201172,CEP,I
126.106296,84.6299744,CEP,I
125.180239,84.6399460,CEP,I
124.252567,84.6500244,CEP,I
123.323436,84.6602173,CEP,I
122.392530,84.6705093,CEP,I
121.459936,84.6809158,CEP,I
120.525784,84.6914139,CEP,I
119.589780,84.7020111,CEP,I
118.652022,84.7127075,CEP,I
117.712634,84.7234955,CEP,I
116.771292,84.7343750,CEP,I
115.828128,84.7453384,CEP,I
114.883246,84.7563858,CEP,I
113.936347,84.7675171,CEP,I
112.987541,84.7787323,CEP,I
112.036950,84.7900162,CEP,I
111.084252,84.8013763,CEP,I
110.129571,84.8128128,CEP,I
109.173024,84.8243027,CEP,I
108.214309,84.8358688,CEP,I
107.253528,84.8474884,CEP,I
106.290814,84.8591690,CEP,I
105.325849,84.8709030,CEP,I
104.358751,84.8826904,CEP,I
103.389645,84.8945236,CEP,I
102.418214,84.9064026,CEP,I
101.444586,84.9183197,CEP,I
100.468876,84.9302826,CEP,I
99.490771,84.9422760,CEP,I
98.510391,84.9542999,CEP,I
97.527873,84.9663544,CEP,I
96.542902,84.9784317,CEP,I
95.555584,84.9905243,CEP,I
94.566071,85.0026398,CEP,I
93.574026,85.0147705,CEP,I
92.579592,85.0269089,CEP,I
91.582882,85.0390549,CEP,I
90.583599,85.0512009,CEP,I
89.581861,85.0633545,CEP,I
88.577814,85.0754929,CEP,I
87.571121,85.0876312,CEP,I
86.561929,85.0997543,CEP,I
85.550366,85.1118622,CEP,I
84.536118,85.1239471,CEP,O
83.180774,84.1319656,CEP,I
82.216631,83.1376648,CEP,I
81.495666,82.1419144,CEP,I
80.936051,81.1452179,CEP,I
80.488894,80.1478500,CEP,O
79.475784,80.1597824,CEP,I
78.461587,80.1716766,CEP,I
77.446009,80.1835175,CEP,I
76.429203,80.1953125,CEP,I
75.411307,80.2070541,CEP,I
74.392039,80.2187424,CEP,I
73.371541,80.2303619,CEP,I
72.349971,80.2419205,CEP,I
71.327026,80.2534103,CEP,I
70.302866,80.2648239,CEP,I
69.277632,80.2761688,CEP,I
68.251039,80.2874298,CEP,I
67.223239,80.2986069,CEP,I
66.194394,80.3097000,CEP,I
65.164189,80.3206940,CEP,I
64.132804,80.3316040,CEP,I
63.100376,80.3424072,CEP,I
62.066631,80.3531113,CEP,I
61.031706,80.3637161,CEP,I
59.995776,80.3742065,CEP,I
58.958541,80.3845825,CEP,I
57.920154,80.3948441,CEP,I
57.530490,80.3986664,CEP,O
57.212505,79.4002228,CEP,I
56.948704,78.4015045,CEP,I
56.726209,77.4025955,CEP,O
55.695513,77.4125900,CEP,I
55.308749,77.4163132,CEP,O
54.276759,77.4261398,CEP,I
53.243959,77.4358368,CEP,I
52.210511,77.4454041,CEP,I
51.176104,77.4548264,CEP,I
50.140919,77.4641190,CEP,I
49.105110,77.4732590,CEP,I
48.068376,77.4822540,CEP,I
47.030894,77.4911041,CEP,I
45.992821,77.4998016,CEP,I
44.953856,77.5083466,CEP,I
43.914174,77.5167236,CEP,I
42.873942,77.5249481,CEP,I
41.832855,77.5330048,CEP,I
40.791086,77.5409012,CEP,I
39.748807,77.5486221,CEP,I
38.705706,77.5561752,CEP,I
37.661970,77.5635529,CEP,I
36.617760,77.5707474,CEP,I
35.572776,77.5777664,CEP,I
34.527196,77.5846024,CEP,I
33.481189,77.5912552,CEP,I
32.434452,77.5977249,CEP,I
31.387159,77.6040039,CEP,I
30.339489,77.6100845,CEP,I
29.291134,77.6159821,CEP,I
28.242274,77.6216736,CEP,I
27.193084,77.6271744,CEP,I
26.143263,77.6324768,CEP,I
25.092984,77.6375732,CEP,I
24.042424,77.6424713,CEP,I
22.991284,77.6471634,CEP,I
21.939742,77.6516495,CEP,I
20.887969,77.6559219,CEP,I
19.835670,77.6599960,CEP,I
18.783024,77.6638489,CEP,I
17.730201,77.6674957,CEP,I
16.676909,77.6709213,CEP,I
15.623321,77.6741409,CEP,I
14.569616,77.6771393,CEP,I
13.515495,77.6799240,CEP,I
12.461137,77.6824875,CEP,I
11.406721,77.6848373,CEP,I
10.351949,77.6869583,CEP,I
9.296996,77.6888657,CEP,I
8.242039,77.6905518,CEP,I
7.186786,77.6920090,CEP,I
6.922914,77.6923447,CEP,O
6.897892,76.6923599,CEP,I
6.876309,75.6923676,CEP,I
6.857490,74.6923828,CEP,I
6.840929,73.6923981,CEP,I
6.826231,72.6924057,CEP,I
6.813094,71.6924133,CEP,I
6.801273,70.6924133,CEP,I
6.790575,69.6924210,CEP,I
6.780840,68.6924286,CEP,I
6.771937,67.6924362,CEP,I
6.763764,66.6924438,CEP,O
5.735868,66.6935959,CEP,I
4.707772,66.6945343,CEP,I
3.679642,66.6952515,CEP,I
2.651640,66.6957550,CEP,I
1.623466,66.6960373,CEP,I
1.623477,66.6960373,CEP,I
0.595296,66.6960983,CEP,I
359.567271,66.6959457,CEP,I
358.539105,66.6955795,CEP,I
357.510939,66.6949921,CEP,I
356.482972,66.6941833,CEP,I
355.454894,66.6931610,CEP,I
355.197859,66.6928711,CEP,O
355.204926,65.6928711,CEP,I
355.211506,64.6928787,CEP,I
355.217571,63.6928787,CEP,O
354.193324,63.6915894,CEP,I
353.168964,63.6900826,CEP,I
352.144661,63.6883621,CEP,I
351.120586,63.6864281,CEP,I
350.096426,63.6842766,CEP,I
349.072380,63.6819153,CEP,I
348.816491,63.6812897,CEP,O
348.828592,62.6813049,CEP,I
348.839894,61.6813240,CEP,I
348.850507,60.6813354,CEP,I
348.859664,59.7646751,CEP,O
347.839336,59.7620544,CEP,I
346.819095,59.7592239,CEP,I
345.799083,59.7561836,CEP,I
344.779014,59.7529335,CEP,I
344.269124,59.7512321,CEP,O
344.282084,58.7512512,CEP,I
344.294328,57.7512779,CEP,I
344.304027,56.9179611,CEP,O
343.286219,56.9144096,CEP,I
342.268524,56.9106483,CEP,I
341.251059,56.9066849,CEP,I
340.233564,56.9025192,CEP,I
339.216213,56.8981514,CEP,I
338.199120,56.8935814,CEP,I
337.182026,56.8888130,CEP,I
336.165046,56.8838463,CEP,I
335.910930,56.8825760,CEP,O
335.927354,55.8826180,CEP,I
335.931301,55.6326256,CEP,O
334.915294,55.6274185,CEP,I
333.899403,55.6220169,CEP,I
333.137626,55.6178436,CEP,O
333.154593,54.6178932,CEP,I
333.170757,53.6179352,CEP,I
333.174676,53.3679428,CEP,O
332.160444,53.3622169,CEP,I
331.146211,53.3563004,CEP,I
330.639210,53.3532715,CEP,O
330.621900,54.3532181,CEP,I
330.603762,55.3531647,CEP,I
330.602189,55.4364891,CEP,O
329.587068,55.4302864,CEP,I
328.572091,55.4238968,CEP,I
327.557459,55.4173279,CEP,I
326.542797,55.4105797,CEP,I
325.528335,55.4036522,CEP,I
324.514246,55.3965492,CEP,I
323.500185,55.3892708,CEP,I
322.486296,55.3818245,CEP,I
321.472749,55.3742104,CEP,I
320.459261,55.3664246,CEP,I
319.445973,55.3584785,CEP,I
318.433084,55.3503723,CEP,I
317.420224,55.3421059,CEP,I
316.407594,55.3336830,CEP,I
315.395307,55.3251114,CEP,I
314.383106,55.3163834,CEP,I
313.371162,55.3075104,CEP,I
312.359562,55.2984886,CEP,I
311.348076,55.2893295,CEP,I
310.336818,55.2800255,CEP,I
309.831361,55.2753258,CEP,O
309.801836,56.2751884,CEP,I
309.770736,57.2750473,CEP,I
309.737921,58.2748909,CEP,I
309.703159,59.2747307,CEP,I
309.666337,60.2745590,CEP,I
309.627171,61.2743759,CEP,I
309.623794,61.3576965,CEP,O
308.660804,61.3486443,CEP,O
308.700686,60.3488388,CEP,I
308.716593,59.9322395,CEP,O
6.593943,-5.3074560,CET,I
6.595181,-4.3074565,CET,I
6.596414,-3.3074572,CET,I
6.597644,-2.3074582,CET,I
6.598874,-1.3074588,CET,I
6.600101,-0.3074595,CET,I
6.601329,0.6925398,CET,O
6.602557,1.6925390,CET,I
6.603787,2.6925383,CET,O
7.604331,2.6912043,CET,I
8.604873,2.6896596,CET,I
9.605265,2.6879051,CET,I
10.605802,2.6859407,CET,I
11.606340,2.6837673,CET,I
12.606724,2.6813858,CET,I
13.607256,2.6787963,CET,I
14.607784,2.6759999,CET,I
15.608160,2.6729980,CET,I
16.608686,2.6697903,CET,I
17.609204,2.6663787,CET,I
18.609570,2.6627645,CET,I
19.610082,2.6589479,CET,I
20.610589,2.6549304,CET,I
21.610944,2.6507139,CET,I
22.611444,2.6462984,CET,I
23.611938,2.6416862,CET,I
24.612279,2.6368790,CET,I
25.612766,2.6318769,CET,I
26.613246,2.6266825,CET,I
27.613571,2.6212978,CET,I
28.614042,2.6157229,CET,I
29.614506,2.6099606,CET,I
30.614812,2.6040132,CET,I
31.615266,2.5978806,CET,O
31.621506,3.5978613,CET,I
31.627761,4.5978417,CET,I
31.634031,5.5978222,CET,I
31.640321,6.5978031,CET,I
31.646640,7.5977831,CET,I
31.652988,8.5977631,CET,I
31.659369,9.5977440,CET,I
31.665247,10.5143948,CET,O
32.667150,10.5080709,CET,I
33.668876,10.5015678,CET,I
34.670734,10.4948854,CET,I
35.672568,10.4880266,CET,I
36.674226,10.4809942,CET,I
37.676013,10.4737892,CET,I
38.677773,10.4664135,CET,I
39.679356,10.4588718,CET,I
40.681068,10.4511633,CET,I
41.682747,10.4432926,CET,I
42.684252,10.4352617,CET,I
43.685886,10.4270716,CET,I
44.687484,10.4187260,CET,I
45.688902,10.4102287,CET,I
46.690449,10.4015799,CET,I
47.691961,10.3927832,CET,I
48.693294,10.3838425,CET,I
49.694749,10.3747578,CET,I
50.696172,10.3655338,CET,I
50.946411,10.3632069,CET,O
50.936816,9.3632526,CET,I
50.927274,8.3632965,CET,I
50.917784,7.3633409,CET,I
50.908335,6.3633847,CET,I
50.898921,5.3634286,CET,I
50.889541,4.3634725,CET,I
50.880186,3.3635159,CET,I
50.870847,2.3635592,CET,I
50.861524,1.3636028,CET,I
50.852984,0.4469725,CET,O
50.843671,-0.5529841,CET,I
50.836683,-1.3029516,CET,O
49.837038,-1.2937095,CET,I
48.837240,-1.2846049,CET,I
47.837448,-1.2756422,CET,I
46.837811,-1.2668252,CET,I
45.838019,-1.2581540,CET,I
44.838234,-1.2496327,CET,I
43.838599,-1.2412651,CET,I
42.838815,-1.2330509,CET,I
41.839035,-1.2249944,CET,I
41.339221,-1.2210265,CET,O
41.331314,-2.2209954,CET,I
41.323396,-3.2209642,CET,I
41.315467,-4.2209330,CET,I
41.307513,-5.2209010,CET,I
41.299534,-6.2208700,CET,I
41.291527,-7.2208381,CET,I
41.283484,-8.2208061,CET,I
41.275398,-9.2207747,CET,I
41.267269,-10.2207422,CET,I
41.259087,-11.2207098,CET,I
41.250847,-12.2206783,CET,I
41.242546,-13.2206450,CET,I
41.234178,-14.2206116,CET,I
41.225734,-15.2205782,CET,I
41.217213,-16.2205448,CET,I
41.208601,-17.2205105,CET,I
41.199897,-18.2204762,CET,I
41.191087,-19.2204418,CET,I
41.182176,-20.2204075,CET,I
41.173146,-21.2203712,CET,I
41.163994,-22.2203331,CET,I
41.154709,-23.2202988,CET,I
41.148759,-23.8536034,CET,O
40.152909,-23.8458195,CET,I
39.157261,-23.8381977,CET,I
38.161522,-23.8307419,CET,I
37.165839,-23.8234539,CET,I
36.170358,-23.8163357,CET,I
35.174782,-23.8093891,CET,I
