NOMAD1,YM,RAJ2000,DEJ2000,r,pmRA,e_pmRA,pmDE,e_pmDE,Bmag,r_Bmag,Vmag,r_Vmag,Rmag,r_Rmag,Jmag,Hmag,Kmag,R
0774-0002309,YM,2.6784775,-12.5798969,H,149.3,0.9,-38.2,0.4,6.850,T,5.855,T,5.240,B,4.413,3.761,3.771,
0755-0846015,YM,357.6386917,-14.4014903,H,38.0,1.1,-21.2,0.6,7.231,T,5.706,T,4.830,B,3.023,2.225,2.057,
0757-0854260,YM,358.1249603,-14.2512172,H,-95.9,1.2,-4.1,0.7,7.117,T,5.855,T,5.090,B,3.645,2.927,2.843,
0745-0911381,YM,355.6159294,-15.4480331,H,16.1,1.0,-23.4,0.8,6.632,T,5.267,T,4.420,B,3.008,2.366,2.205,
0754-0843139,YM,355.6806003,-14.5449050,H,98.3,0.9,-66.7,0.7,4.450,T,4.481,T,4.500,B,4.269,4.621,4.594,
0757-0851300,YM,354.9461164,-14.2221781,H,51.7,0.9,-55.5,0.7,5.211,T,4.983,T,4.840,B,4.886,4.628,4.341,
0804-0002701,YM,3.7271447,-9.5695711,H,22.6,1.0,-8.4,0.4,5.672,T,5.743,T,5.780,B,5.929,5.972,5.940,
0794-0000717,YM,1.1254936,-10.5095233,H,-6.4,1.1,-11.8,0.4,6.602,T,4.947,T,4.070,B,2.267,1.608,1.397,
0811-0001342,YM,2.0730519,-8.8241122,H,-34.1,1.1,-35.6,0.5,7.006,T,5.986,T,5.360,B,4.487,3.778,3.748,
0811-0003438,.M,4.8569772,-8.8239217,H,-14.3,0.7,-37.8,0.4,4.763,T,3.545,T,2.810,B,1.693,1.096,1.024,
0822-0003578,YM,3.6151175,-7.7805322,H,61.0,0.7,2.3,0.4,6.778,T,5.161,T,4.280,B,1.679,0.810,0.607,
0769-0896393,.M,354.4148325,-13.0602433,H,34.8,1.2,25.7,0.7,6.677,T,5.661,T,5.030,B,4.205,3.556,3.520,
0780-0884692,YM,356.8163022,-11.9111264,H,-48.2,1.0,-93.5,0.7,6.802,T,5.737,T,5.090,B,4.043,3.434,3.188,
0783-0784752,.M,355.2871328,-11.6806547,H,68.5,1.1,3.2,0.7,6.908,T,5.927,T,11.130,B,4.238,3.704,3.633,*
0800-0738243,YM,357.5613792,-9.9741367,H,139.8,0.8,78.3,0.6,7.071,T,5.942,T,5.250,B,3.911,3.311,3.225,
0810-0759128,YM,358.2105364,-8.9967561,H,61.7,1.1,-23.6,0.6,6.930,T,5.753,T,5.030,B,3.963,3.286,3.185,
0803-0754881,YM,349.7403192,-9.6107500,H,43.4,1.2,-7.7,0.7,4.980,T,5.001,T,5.010,B,5.096,5.059,4.964,
0808-0732705,.M,349.4758967,-9.1825133,H,19.6,1.5,-9.6,0.8,4.251,T,4.387,T,4.470,B,4.703,4.758,4.758,
0839-0000362,.M,0.4900789,-6.0140722,H,46.6,1.0,-41.3,0.4,6.019,T,4.404,T,3.520,B,0.622,-0.238,-0.399,
0847-0001677,YM,2.5786239,-5.2485878,H,34.9,1.0,-29.0,0.5,6.814,T,5.850,T,5.250,B,4.011,3.384,3.371,
0842-0000821,YM,1.3339203,-5.7076183,H,-8.2,1.6,88.1,0.5,5.645,T,4.618,T,3.980,B,2.641,2.091,1.989,
0872-0868257,YM,356.9855956,-2.7615978,H,96.4,1.1,5.5,0.6,6.415,T,5.496,T,4.920,B,3.837,3.279,3.237,
0864-0667045,.M,359.6682394,-3.5559833,H,-56.5,1.0,-72.3,0.4,5.795,T,4.893,T,4.320,B,3.563,3.000,2.951,
0869-0000294,.M,0.4560350,-3.0275039,H,18.8,0.8,-10.2,0.4,4.973,T,5.094,T,5.160,B,5.399,5.453,5.437,
0868-0729081,YM,358.2315225,-3.1554817,H,77.5,1.1,-42.5,0.7,7.020,T,5.946,T,5.290,B,4.424,3.777,3.684,
0743-0015794,YM,23.6574114,-15.6763594,H,94.7,0.6,-2.6,0.5,5.671,T,5.608,T,5.580,B,5.487,5.527,5.458,
0740-0016576,.M,26.0170119,-15.9374803,H,-1721.8,0.8,854.0,0.8,4.186,T,3.499,T,,,2.149,1.800,1.794,
0745-0016145,YM,23.9957031,-15.4001831,H,19.1,0.7,13.5,0.5,6.664,T,5.410,T,4.640,B,2.919,2.298,2.185,
0754-0013423,YM,21.4051453,-14.5987964,H,42.5,0.6,-17.2,0.4,6.150,T,4.914,T,4.150,B,2.561,1.973,1.834,
0769-0014021,YM,21.7148544,-13.0565122,H,14.5,0.6,9.0,0.3,5.792,T,5.513,T,5.330,B,5.139,4.831,4.713,
0793-0017628,YM,27.3962611,-10.6864106,H,-148.9,0.8,-94.4,0.8,4.967,T,4.661,T,4.460,B,3.656,3.470,3.871,
0796-0018606,YM,27.8651397,-10.3350378,H,38.7,0.7,-38.0,0.7,4.866,T,3.730,T,3.030,B,1.739,1.155,1.016,
0814-0019427,YM,30.1117625,-8.5238733,H,86.7,0.9,-19.3,0.5,6.918,T,5.506,T,4.630,B,0.758,-0.178,-0.480,
0798-0010708,.M,17.1474647,-10.1822644,H,215.8,0.6,-138.3,0.5,4.620,T,3.448,T,2.740,B,1.639,1.014,0.922,
0802-0010742,YM,16.9425356,-9.7855506,H,149.0,0.5,16.9,0.4,6.110,T,5.713,T,5.440,B,5.133,4.719,4.599,
0786-0009618,YM,14.6827822,-11.3799756,H,-33.1,0.9,-15.0,0.6,6.549,T,5.620,T,5.040,B,4.099,3.491,3.412,
0787-0009341,YM,14.0062086,-11.2665264,H,-26.7,0.8,-8.0,0.5,6.900,T,5.343,T,4.460,B,2.738,1.951,1.826,
0801-0010777,.M,16.5214514,-9.8393542,H,30.9,0.5,5.8,0.4,5.569,T,5.564,T,5.560,B,5.535,5.562,5.483,
0793-0007821,YM,12.5316292,-10.6443258,H,-224.6,0.9,-228.4,0.6,5.645,T,5.174,T,4.850,B,4.411,4.011,4.014,
0826-0012042,YM,13.9266672,-7.3471492,H,-6.9,0.9,-44.8,0.5,7.429,T,5.867,T,4.990,B,3.326,2.616,2.423,
0820-0012640,.M,18.6001658,-7.9228258,H,123.6,0.8,277.5,0.6,5.536,T,5.146,T,4.890,B,4.395,4.019,4.064,
0829-0019763,YM,23.4284875,-7.0253411,H,176.8,0.5,-81.4,0.4,6.363,T,5.757,T,5.350,B,4.626,4.391,4.258,
0818-0021079,.M,21.0058542,-8.1832567,H,-78.3,0.7,-206.8,0.4,4.666,T,3.610,T,2.960,B,1.895,1.401,1.288,
0830-0018492,YM,21.0854297,-6.9146561,H,31.0,2.0,5.1,0.9,6.292,T,5.927,T,5.690,B,5.155,4.979,4.878,
0842-0016345,YM,26.4969183,-5.7332992,H,-9.0,0.7,-29.6,0.5,6.925,T,5.370,T,4.490,B,2.677,1.951,1.741,
0863-0016292,YM,25.6812919,-3.6902006,H,-11.6,0.7,-34.3,0.6,6.395,T,4.993,T,4.110,B,2.849,2.149,1.957,
0835-0021754,YM,34.2460175,-6.4221164,H,93.2,0.9,-106.9,0.7,6.449,T,5.506,T,4.920,B,3.931,3.378,3.319,
0858-0019241,YM,30.9187011,-4.1035164,H,6.6,0.7,-62.6,0.4,7.244,T,5.628,T,4.750,B,2.720,1.957,1.752,
0876-0036900,YM,33.1980906,-2.3936375,H,374.4,1.7,-73.0,1.3,6.183,T,5.666,T,5.330,B,5.049,4.565,4.331,
0881-0037266,YM,32.8993122,-1.8254297,H,-11.2,0.8,-33.2,0.5,6.888,T,5.939,T,5.350,B,4.628,3.904,3.910,
0866-0026233,YM,39.4241678,-3.3961750,H,38.9,0.9,-44.0,1.0,6.666,T,5.653,T,5.020,B,3.939,3.386,3.266,
0893-0027451,YM,40.3083272,-0.6956531,H,218.9,1.7,-125.2,1.3,6.218,T,5.776,T,5.490,B,4.714,4.642,4.506,
0903-0027978,.M,39.8706528,0.3285106,H,14.4,0.9,-2.5,0.6,3.850,T,4.050,T,4.160,B,4.796,4.740,4.701,
0888-0024531,YM,36.9060544,-1.1559925,C,24.7,5.6,11.8,5.5,10.540,o,5.330,Y,10.030,B,11.490,10.788,10.131,
0891-0024855,YM,35.5516522,-0.8848522,H,-17.6,0.7,-45.9,0.6,5.709,T,5.429,T,5.250,B,4.881,4.668,4.581,
0889-0026682,YM,38.0392536,-1.0348964,H,-26.4,1.3,-32.3,1.0,6.355,T,5.365,T,4.750,B,3.931,3.318,3.206,
0902-0026330,YM,37.6883461,0.2557489,H,-51.9,1.3,-52.1,0.9,6.166,T,5.996,T,5.900,B,5.682,5.631,5.597,
0903-0025282,YM,35.4859467,0.3956753,H,-13.4,0.9,-6.8,0.6,6.984,T,5.311,T,4.430,B,2.077,1.241,1.050,
0932-0043181,.M,40.8251622,3.2358183,H,-146.4,1.0,-145.2,0.9,3.621,T,3.542,T,,,3.241,3.104,3.076,*
0922-0035099,YM,37.8753983,2.2671814,H,22.7,1.0,-10.4,0.9,6.546,T,5.276,T,4.500,B,3.357,2.609,2.479,
0896-0022187,YM,30.9507136,-0.3402511,H,82.7,0.8,-43.0,0.5,6.785,T,5.949,T,5.410,B,4.475,3.895,3.837,
0901-0022167,YM,30.7985414,0.1285067,H,75.8,0.8,21.7,0.5,5.578,T,5.428,T,5.340,B,5.344,5.073,4.995,
0930-0027004,YM,30.0381656,3.0970147,H,231.2,1.1,-255.1,0.9,6.443,T,5.880,T,5.500,B,5.203,4.629,4.493,
0931-0027890,YM,28.3889597,3.1875364,H,23.6,1.8,23.8,2.4,5.535,T,4.611,T,4.030,B,3.068,2.628,2.540,
0936-0019935,YM,27.1084103,3.6854464,H,-9.1,0.9,17.6,0.6,6.881,T,5.910,T,5.310,B,4.535,3.900,3.861,
0917-0023545,YM,34.5059994,1.7578017,H,365.9,1.0,371.1,0.6,6.146,T,5.608,T,5.240,B,4.847,4.363,4.277,
0927-0027189,.M,30.5117503,2.7637594,H,33.2,1.3,-0.4,0.9,4.060,T,4.104,T,4.130,B,3.750,3.580,3.616,*
0985-0021003,YM,32.8378300,8.5698047,H,-141.1,0.9,-114.2,0.7,6.160,T,5.633,T,5.270,B,4.762,4.373,4.307,
0988-0020759,.M,33.2499811,8.8467172,H,-26.2,3.5,-14.4,3.5,5.221,T,4.362,T,3.810,B,2.887,2.403,2.282,
0851-0009833,YM,15.7605669,-4.8366008,H,-117.0,0.8,-102.9,0.5,6.517,T,5.415,T,4.750,B,3.508,2.798,2.637,
0856-0006616,YM,10.1765508,-4.3518408,H,-15.2,0.9,-14.4,0.5,6.985,T,5.892,T,5.220,B,4.131,3.392,3.330,
0864-0005269,YM,8.8119967,-3.5928467,H,407.6,1.3,-36.4,0.6,5.718,T,5.211,T,4.870,B,4.347,3.963,3.899,
0860-0004437,YM,7.5098244,-3.9573319,H,8.6,0.8,-14.5,0.6,7.340,T,5.730,T,4.850,B,2.960,2.134,1.949,
0874-0019109,YM,19.1511997,-2.5003683,H,-100.6,0.6,-63.9,0.4,6.289,T,5.435,T,4.900,B,4.067,3.391,3.383,
0877-0021809,YM,17.9312864,-2.2510789,H,-57.8,0.7,-22.2,0.5,7.379,T,5.930,T,5.050,B,3.750,2.869,2.722,
0890-0013104,YM,18.7048833,-0.9737950,H,-14.5,0.7,205.4,0.6,6.092,T,5.703,T,5.440,B,4.809,4.838,4.544,
0888-0009007,YM,13.2520594,-1.1442603,H,6.4,0.8,-16.2,0.4,6.370,T,4.771,T,3.890,B,1.939,1.175,1.018,
0924-0016023,YM,17.6398008,2.4456694,H,-8.6,0.6,-15.9,0.5,7.479,T,5.957,T,5.080,B,3.431,2.704,2.399,
0894-0006415,YM,8.8868058,-0.5056097,H,143.3,0.6,-61.9,0.4,6.338,T,5.945,T,5.690,B,5.062,4.913,4.815,
0919-0004236,YM,6.3508681,1.9396922,H,-14.3,0.8,-12.8,0.6,6.594,T,5.777,T,5.260,B,4.583,3.955,3.907,
0952-0007586,.M,12.0957381,5.2806147,H,758.0,0.7,-1141.2,0.5,6.608,T,5.735,T,5.190,B,4.366,3.721,3.682,
0967-0007816,.M,11.8484658,6.7409564,H,14.4,0.8,-10.2,0.6,6.901,T,5.968,T,5.390,B,4.750,4.238,4.028,
0972-0009573,YM,12.0725419,7.2999281,H,111.6,0.6,3.4,0.4,7.027,T,5.918,T,5.240,B,4.413,3.749,3.580,
0975-0009468,YM,12.1706011,7.5850789,H,83.1,0.6,-50.4,0.4,5.965,T,4.431,T,3.550,B,2.031,1.197,1.104,
0954-0017529,YM,25.3578925,5.4876131,H,-22.7,0.8,3.6,0.4,5.821,T,4.440,T,3.580,B,2.194,1.495,1.356,
0936-0013524,YM,19.4498158,3.6144658,H,-48.3,0.8,-22.3,0.6,5.214,T,5.138,T,5.100,B,5.185,5.041,4.921,
0961-0015564,YM,22.5463128,6.1438203,H,293.2,0.7,-46.3,0.4,6.236,T,4.848,T,3.980,B,2.520,1.800,1.663,
0991-0015734,.M,26.3484606,9.1577356,H,70.8,1.0,38.9,0.4,5.210,T,4.268,T,3.680,B,2.571,2.153,2.024,
1010-0016839,YM,27.7165531,11.0433781,H,-69.3,0.8,-27.8,0.7,6.200,T,5.930,T,5.760,B,5.291,5.187,5.097,
0956-0010628,YM,17.0924931,5.6498189,H,-248.4,1.5,-165.4,0.6,5.809,T,5.509,T,,,4.892,4.770,4.676,
0975-0015158,.M,18.4328569,7.5753536,H,141.6,2.3,-55.6,1.8,5.442,T,5.194,T,5.030,B,4.878,4.705,4.567,
0978-0012051,.M,15.7358683,7.8901353,H,-80.5,0.7,25.8,0.4,5.211,T,4.263,T,3.670,B,2.676,2.234,2.120,
0995-0012135,YM,21.1989853,9.5389189,C,9.4,6.1,-6.2,6.0,14.230,Y,5.200,Y,10.050,B,11.497,10.914,10.211,
1021-0016381,.M,24.2746528,12.1415347,H,-74.9,2.0,9.9,0.9,5.858,T,5.543,T,5.330,B,5.250,4.596,4.578,
1064-0017417,YM,24.9200750,16.4058578,H,82.4,1.1,-11.5,0.5,7.133,T,5.985,T,5.290,B,4.059,3.450,3.297,
1053-0016470,.M,22.8708725,15.3458228,H,25.7,0.7,-3.2,0.5,4.570,T,3.610,T,3.010,B,2.056,1.604,1.461,
1074-0022104,YM,23.9781517,17.4338408,H,149.1,0.9,21.1,0.6,6.187,T,5.954,T,5.800,B,5.413,5.363,5.336,
0759-0822860,.M,341.9282017,-14.0564286,H,29.0,1.3,-9.4,0.9,5.653,T,5.678,T,5.700,B,5.746,5.785,5.727,
0764-0781775,.M,336.1127514,-13.5293692,H,50.6,0.6,14.2,0.4,6.701,T,5.759,T,5.170,B,3.924,3.423,3.411,
0766-0792150,.M,334.7530833,-13.3049950,H,72.6,0.8,-9.9,0.6,7.043,T,5.965,T,5.310,B,3.991,3.361,3.269,
0771-0909918,YM,334.2001858,-12.8314364,H,1.8,0.9,4.6,0.8,6.464,T,5.339,T,4.650,B,3.588,2.902,2.845,
0764-0786986,.M,342.3979261,-13.5926319,H,-12.5,1.9,-38.7,0.8,5.642,T,4.041,T,3.160,B,1.260,0.428,0.309,
0783-0770847,YM,343.3696033,-11.6165144,H,23.0,1.2,1.9,0.6,5.711,T,5.775,T,5.820,B,5.899,5.963,5.924,
0823-0872985,YM,346.2907814,-7.6938014,H,123.4,1.1,7.0,1.3,5.716,T,5.443,T,5.260,B,4.876,4.746,4.673,
0824-0858728,YM,343.1536497,-7.5795994,H,19.5,1.6,32.7,0.8,5.407,T,3.759,T,2.880,B,0.422,-0.430,-0.668,
0761-0793566,.M,331.6092900,-13.8696792,H,40.4,0.9,-57.1,0.5,4.203,T,4.267,T,4.310,B,4.376,4.581,4.431,
0784-0731349,YM,332.6561758,-11.5649397,H,29.7,0.7,8.0,0.4,5.302,T,5.414,T,5.470,B,5.666,5.741,5.711,
0809-0732285,.M,334.2190244,-9.0400669,H,-58.0,0.7,-12.1,0.5,6.960,T,5.797,T,5.090,B,4.049,3.370,3.214,
0821-0859709,.M,335.0496522,-7.8211022,H,15.2,0.8,1.6,0.5,5.288,T,5.334,T,5.360,B,5.415,5.416,5.429,
0822-0851735,YM,334.2084850,-7.7832906,H,118.9,0.6,-21.9,0.4,5.126,T,4.166,T,3.570,B,2.592,2.170,2.060,
0834-0717230,YM,330.8185803,-6.5224061,H,47.7,0.7,8.6,0.4,6.497,T,5.549,T,4.960,B,4.165,3.615,3.520,
0828-0885614,YM,335.8839636,-7.1944214,H,-6.2,1.1,8.9,0.8,6.902,T,5.913,T,5.290,B,4.597,3.894,3.891,
0857-0647321,.M,339.4390875,-4.2280558,H,-68.3,0.9,-120.4,0.5,6.176,T,5.036,T,4.340,B,3.395,2.767,2.609,
0846-0694876,YM,334.2770819,-5.3871642,H,-4.2,1.8,19.5,0.6,6.601,T,5.758,T,5.220,B,4.384,3.861,3.803,
0851-0663136,YM,336.0286836,-4.8370200,H,26.3,1.1,-7.7,0.6,5.754,T,5.776,T,5.800,B,5.825,5.815,5.831,
0857-0641366,YM,332.6406094,-4.2668556,H,72.3,1.3,3.5,0.6,6.945,T,5.986,T,5.390,B,4.657,4.051,4.094,
0884-0671046,YM,338.5121333,-1.5742700,H,39.7,1.0,-37.2,0.7,6.847,T,5.881,T,5.280,B,4.378,3.742,3.676,
0809-0743712,.M,348.9728944,-9.0877369,H,368.5,1.4,-17.0,0.7,5.348,T,4.246,T,3.580,B,2.262,1.689,1.596,
0822-0867079,YM,349.2122478,-7.7265039,H,-18.6,1.0,-15.4,0.6,6.562,T,5.003,T,4.120,B,0.845,-0.123,-0.365,
0839-0724245,.M,348.5806650,-6.0490031,H,46.2,1.1,-195.8,0.9,5.817,T,4.238,T,3.360,B,1.088,0.169,-0.099,
0848-0700431,YM,349.8499050,-5.1243522,H,200.9,1.1,-20.4,0.5,5.920,T,5.578,T,5.360,B,4.785,4.652,4.570,
0852-0668375,YM,345.3821258,-4.7114614,H,14.0,1.3,7.5,0.7,6.906,T,5.939,T,5.340,B,4.118,3.577,3.770,
0850-0689210,YM,343.7956719,-4.9878989,H,29.1,1.3,-8.5,0.7,6.665,T,5.781,T,5.220,B,4.378,3.854,3.826,
0865-0653953,YM,348.8927400,-3.4963806,H,-12.4,0.7,-3.2,0.5,5.610,T,5.555,T,5.530,B,5.456,5.443,5.403,
0887-0679336,YM,353.5375717,-1.2475672,H,107.4,0.9,-13.2,0.6,6.174,T,5.878,T,5.690,B,5.423,5.309,5.259,
0901-0669548,YM,358.6942639,0.1093086,H,-40.9,1.0,-14.6,0.4,7.322,T,5.845,T,4.970,B,1.429,0.526,0.255,
0910-0633303,.M,357.3644814,1.0761314,H,-0.2,0.9,-26.3,0.6,5.919,T,5.766,T,5.680,B,5.439,5.344,5.331,
0912-0630067,.M,351.7331467,1.2556081,H,85.5,0.8,-94.4,0.5,4.967,T,4.917,T,4.890,B,5.317,4.983,4.902,
0921-0787923,YM,354.0970244,2.1022222,H,-104.5,0.9,62.1,0.6,6.079,T,5.676,T,5.410,B,5.006,4.674,4.487,
0917-0676641,.M,355.5116922,1.7800406,H,-129.5,0.7,-154.8,0.6,4.686,T,4.493,T,4.370,B,4.371,4.203,4.064,
0909-0621954,YM,344.8643961,0.9629269,H,90.0,1.0,-67.6,0.9,6.409,T,5.432,T,4.820,B,3.632,3.068,2.971,
0898-0672496,YM,338.8390856,-0.1174978,H,88.5,0.9,-56.1,0.6,3.944,T,4.020,T,4.070,B,4.275,4.333,4.235,
0930-0795721,YM,345.1787519,3.0118050,H,5.0,1.2,-83.5,0.7,7.230,T,5.858,T,5.000,B,3.911,3.137,2.943,
0921-0782671,YM,347.1705058,2.1278828,H,137.4,3.8,108.9,1.8,6.312,T,5.432,T,4.870,B,4.038,3.366,3.323,
0932-0755767,.M,349.2914078,3.2822889,H,760.3,1.3,17.9,0.7,4.593,T,3.703,T,3.140,B,2.020,1.485,1.393,
0953-0645191,YM,350.0857628,5.3813072,H,78.5,0.8,-59.3,0.9,6.269,T,5.075,T,4.360,B,2.891,2.120,1.993,
0963-0655475,.M,351.9920628,6.3789919,H,-123.8,0.9,-43.2,0.6,5.346,T,4.281,T,3.620,B,2.516,1.983,1.858,
0938-0667419,.M,345.9692250,3.8200453,H,12.8,0.8,-10.1,0.8,4.368,T,4.471,T,4.530,B,4.764,4.807,4.750,
0987-0671879,YM,347.9341231,8.7201156,H,-8.9,0.9,-5.0,0.7,5.272,T,5.157,T,5.100,B,5.033,4.815,4.738,
0809-0724455,YM,326.2510606,-9.0824286,H,12.9,0.9,-1.6,0.4,6.190,T,5.086,T,4.420,B,3.351,2.782,2.684,
0821-0846129,YM,324.4379556,-7.8542017,H,114.2,0.9,-24.4,0.6,4.842,T,4.683,T,4.590,B,4.358,4.219,4.251,
0857-0637721,YM,328.5432192,-4.2761797,H,52.2,0.8,-91.4,0.4,6.908,T,5.711,T,4.980,B,3.914,3.224,3.120,
0844-0686496,.M,322.8897250,-5.5711722,H,22.7,1.0,-6.7,0.6,3.685,T,2.871,T,2.340,B,1.548,1.264,1.211,
0860-0620494,YM,323.8234194,-3.9833047,H,-9.5,1.1,-4.7,0.6,6.889,T,5.785,T,5.120,B,4.181,3.454,3.349,
0878-0890165,.M,330.8285169,-2.1553631,H,24.8,0.9,-11.1,0.5,4.694,T,4.773,T,4.820,B,4.865,4.809,4.660,
0890-0668597,.M,331.1975922,-0.9063436,H,-20.0,1.1,-42.5,0.5,5.508,T,5.278,T,5.140,B,4.948,4.958,4.783,
0886-0660918,.M,335.4140639,-1.3873317,H,129.2,2.0,8.9,1.2,3.792,T,3.831,T,3.860,B,4.110,4.052,4.020,
0899-0665156,YM,337.2079672,-0.0199722,H,191.3,1.8,37.4,1.6,4.681,T,4.297,T,4.050,B,2.891,2.789,2.721,
0896-0664087,.M,331.4459819,-0.3198508,H,17.8,0.9,-9.9,0.5,3.890,T,2.931,T,2.330,B,1.278,0.739,0.589,
0906-0619091,YM,330.2708964,0.6047153,H,7.1,0.9,-11.5,0.6,6.906,T,5.605,T,4.810,B,3.572,2.838,2.705,
0864-0636304,YM,321.3206569,-3.5567475,H,-12.3,0.8,-69.7,0.5,6.978,T,5.483,T,4.600,B,3.145,2.470,2.228,
0912-0606035,.M,325.5421325,1.2852531,H,-5.8,1.0,-8.3,0.5,7.142,T,5.655,T,4.780,B,3.343,2.564,2.402,
0926-0796590,YM,326.8081750,2.6861239,H,6.2,0.9,-2.8,0.5,5.630,T,5.623,T,5.620,B,5.562,5.538,5.479,
0922-0774413,YM,324.8886075,2.2435583,H,-32.7,1.1,-84.1,0.5,6.129,T,5.106,T,4.480,B,3.508,2.907,2.826,
0950-0632009,YM,331.4197978,5.0585303,H,101.5,0.8,101.1,0.6,6.332,T,4.862,T,3.980,B,2.486,1.818,1.671,
0957-0622725,YM,324.6330822,5.7717422,H,112.6,0.9,28.6,0.4,5.904,T,5.663,T,5.510,B,5.157,5.104,5.006,
0956-0618370,YM,325.5643814,5.6801372,H,11.2,0.8,-5.7,0.5,6.999,T,5.325,T,4.450,B,1.981,1.179,0.969,
0913-0619103,.M,336.3192631,1.3774006,H,18.3,0.8,3.3,0.4,4.614,T,4.777,T,4.880,B,5.304,5.365,5.350,
0944-0632186,YM,337.4914058,4.4316900,H,-18.8,1.6,-151.0,1.1,5.901,T,5.548,T,5.320,B,4.847,4.722,4.580,
0943-0627994,YM,336.6557728,4.3937661,H,286.3,1.6,52.9,1.2,6.236,T,5.763,T,5.440,B,5.016,4.616,4.490,
0946-0631505,YM,336.9646761,4.6956636,H,77.2,1.0,-307.3,0.5,5.833,T,4.796,T,4.160,B,3.081,2.496,2.419,
0957-0634346,YM,335.1149033,5.7894978,H,20.3,0.9,2.1,0.5,5.331,T,5.366,T,5.400,B,5.443,5.496,5.451,
0991-0653823,YM,337.2832625,9.1290339,H,51.6,0.9,-20.5,0.6,7.222,T,5.594,T,4.710,B,2.887,2.096,1.881,
0988-0665121,YM,343.8069694,8.8161658,H,81.8,0.7,29.0,0.6,4.903,T,4.901,T,4.900,B,5.222,5.011,4.839,
0986-0678007,YM,347.3810708,8.6771606,H,3.7,1.0,-4.5,0.7,6.503,T,5.150,T,4.310,B,0.840,-0.078,-0.402,
0994-0667551,YM,346.7510825,9.4094914,H,6.7,1.4,-12.7,0.7,6.121,T,4.548,T,3.670,B,1.584,0.773,0.607,
0998-0667764,YM,347.5060856,9.8220822,H,-17.7,0.9,-7.7,0.8,5.307,T,5.380,T,5.420,B,5.410,5.509,5.475,
1008-0667210,.M,340.3655031,10.8313642,H,77.3,0.6,-10.9,0.5,3.316,T,3.385,T,3.430,B,3.537,3.527,3.565,
0998-0662868,YM,343.1003144,9.8356644,H,521.8,0.6,44.1,0.5,5.599,T,5.167,T,4.880,B,4.227,3.894,3.922,
1017-0722886,.M,344.7992233,11.7288433,H,26.8,0.9,-40.0,0.7,6.052,T,5.794,T,5.630,B,5.219,5.112,5.017,
1021-0794569,.M,341.6732522,12.1728878,H,233.0,0.8,-492.0,0.6,4.652,T,4.203,T,3.900,B,3.358,3.077,2.960,
0961-0639122,.M,332.5499383,6.1978647,H,281.9,0.8,31.2,0.7,3.589,T,3.510,T,,,3.455,3.390,3.376,
0967-0663921,.M,330.0330314,6.7174372,H,14.5,0.9,0.6,0.6,5.870,T,5.985,T,6.060,B,6.189,6.211,6.238,
0982-0744406,YM,330.2884792,8.2571644,H,-7.3,1.1,-2.7,0.6,7.115,T,5.646,T,4.770,B,3.245,2.448,2.303,
1016-0689098,YM,332.6559683,11.6245394,H,-46.8,0.9,-54.3,0.6,7.402,T,5.793,T,4.910,B,2.721,1.945,1.770,
1013-0667762,.M,330.8293003,11.3865519,H,16.7,1.0,-1.6,0.5,5.764,T,5.817,T,5.860,B,5.833,5.881,5.881,
1020-0765315,YM,329.2348825,12.0764917,H,-28.3,1.2,-13.9,0.5,5.583,T,5.533,T,5.500,B,5.357,5.358,5.358,
1022-0790693,.M,335.3794792,12.2051858,H,6.2,1.0,5.5,0.6,4.697,T,4.799,T,4.860,B,4.817,4.802,4.684,
1045-0668234,YM,340.4893983,14.5163928,H,94.5,0.9,-21.2,0.6,7.027,T,5.927,T,5.260,B,4.001,3.524,3.209,
1045-0668010,YM,340.2195097,14.5491606,H,272.2,1.2,123.4,0.7,6.460,T,5.755,T,5.300,B,4.618,4.211,3.936,
0929-0833150,YM,357.9909950,2.9303842,H,14.6,0.9,-14.4,0.4,7.159,T,5.572,T,4.690,B,3.047,2.249,2.035,
0934-0712817,YM,356.5979850,3.4868108,H,-35.0,1.0,-25.0,0.6,7.790,T,5.011,T,4.910,B,1.197,-0.015,-0.508,
0968-0708330,YM,359.8278733,6.8633211,H,148.4,0.9,-112.1,0.5,4.389,T,4.021,T,3.770,B,3.504,3.298,3.100,
0984-0000644,.M,0.6237594,8.4854631,H,-93.5,0.6,-47.5,0.4,5.979,T,5.698,T,5.520,B,5.076,5.008,4.910,
0969-0005381,YM,8.0990914,6.9554631,H,45.9,0.6,3.5,0.5,5.666,T,5.677,T,5.690,B,5.676,5.681,5.636,
0981-0003555,YM,5.1494231,8.1902711,H,-4.5,0.5,9.5,0.4,6.761,T,5.380,T,4.520,B,3.423,2.757,2.430,
1011-0001393,YM,2.5091761,11.1458131,H,29.7,0.8,1.6,0.4,5.458,T,5.525,T,5.570,B,5.639,5.629,5.700,
0956-0645006,YM,354.9876703,5.6262914,H,376.3,1.0,-437.0,0.6,4.587,T,4.127,T,3.820,B,3.298,2.987,2.946,
0972-0785357,YM,355.4862075,7.2505464,H,-27.6,1.0,-40.9,0.7,5.989,T,5.893,T,5.830,B,5.602,5.596,5.573,
0993-0670638,YM,357.8385361,9.3133506,H,-9.8,0.6,-65.5,0.5,7.467,T,5.803,T,4.920,B,2.569,1.665,1.342,
0996-0683616,YM,354.9793347,9.6772936,H,89.1,0.7,-11.1,0.4,6.171,T,5.966,T,5.850,B,5.562,5.488,5.471,
